file_N:30,train,seed:None,percent:2429,integrated,n:3,N:4
t,V,V'
1001.570216,-22.983396,-22.867473
1001.590472,-22.867473,-22.751209
1001.610645,-22.751209,-22.634745
1001.630744,-22.634745,-22.518486
1001.65078,-22.518486,-22.400183
1001.671252,-22.400183,-22.282628
1001.691692,-22.282628,-22.165688
1001.712097,-22.165688,-22.048994
1001.732459,-22.048994,-21.932044
1001.752756,-21.932044,-21.814684
1001.772976,-21.814684,-21.696891
1001.793117,-21.696891,-21.578585
1001.813177,-21.578585,-21.457051
1001.83362,-21.457051,-21.335184
1001.853983,-21.335184,-21.212865
1001.874267,-21.212865,-21.089709
1001.894461,-21.089709,-20.965366
1001.91455,-20.965366,-20.837093
1001.934984,-20.837093,-20.707634
1001.955309,-20.707634,-20.576414
1001.97551,-20.576414,-20.442905
1001.995567,-20.442905,-20.304012
1002.015913,-20.304012,-20.16206
1002.03609,-20.16206,-20.013304
1002.056511,-20.013304,-19.860533
1002.076728,-19.860533,-19.703272
1002.09673,-19.703272,-19.537584
1002.116928,-19.537584,-19.362859
1002.137299,-19.362859,-19.18221
1002.15742,-19.18221,-18.991463
1002.17769,-18.991463,-18.793692
1002.197691,-18.793692,-18.584308
1002.217811,-18.584308,-18.361798
1002.238021,-18.361798,-18.124606
1002.25829,-18.124606,-17.871312
1002.278591,-17.871312,-17.600423
1002.2989,-17.600423,-17.309741
1002.319188,-17.309741,-16.997172
1002.339426,-16.997172,-16.660567
1002.359589,-16.660567,-16.298131
1002.379658,-16.298131,-15.900299
1002.399942,-15.900299,-15.469845
1002.420071,-15.469845,-14.99596
1002.440338,-14.99596,-14.480934
1002.460395,-14.480934,-13.910108
1002.480517,-13.910108,-13.275471
1002.500668,-13.275471,-12.566497
1002.520831,-12.566497,-11.768289
1002.541018,-11.768289,-10.871224
1002.561045,-10.871224,-9.841897
1002.581177,-9.841897,-8.66305
1002.601263,-8.66305,-7.315532
1002.621281,-7.315532,-5.78365
1002.641432,-5.78365,-4.116985
1002.661607,-4.116985,-2.389692
1002.681777,-2.389692,-0.590289
1002.702393,-0.590289,1.335285
1002.722749,1.335285,3.812138
1002.742838,3.812138,7.570487
1002.762884,7.570487,12.536179
1002.782927,12.536179,18.093767
1002.80307,18.093767,23.367873
1002.823155,23.367873,27.588664
1002.843272,27.588664,30.448608
1002.863293,30.448608,32.13363
1002.883367,32.13363,32.901771
1002.903469,32.901771,32.927795
1002.923686,32.927795,32.273422
1002.943749,32.273422,30.898942
1002.963986,30.898942,28.744481
1002.984183,28.744481,25.80892
1003.004243,25.80892,22.268059
1003.024423,22.268059,18.635537
1003.044582,18.635537,15.196352
1003.06462,15.196352,11.820038
1003.08478,11.820038,8.348189
1003.104899,8.348189,4.658527
1003.125059,4.658527,1.060069
1003.145279,1.060069,-1.773234
1003.165696,-1.773234,-3.756863
1003.185992,-3.756863,-5.439958
1003.206192,-5.439958,-7.306284
1003.226316,-7.306284,-9.35409
1003.246371,-9.35409,-11.30256
1003.266416,-11.30256,-13.031806
1003.286503,-13.031806,-14.528358
1003.306582,-14.528358,-15.813617
1003.326726,-15.813617,-16.906268
1003.346904,-16.906268,-17.826003
1003.367036,-17.826003,-18.603983
1003.387337,-18.603983,-19.246186
1003.407411,-19.246186,-19.780688
1003.427483,-19.780688,-20.230173
1003.447834,-20.230173,-20.598836
1003.468047,-20.598836,-20.904603
1003.488438,-20.904603,-21.152193
1003.508547,-21.152193,-21.356509
1003.528705,-21.356509,-21.525262
1003.548842,-21.525262,-21.665175
1003.568875,-21.665175,-21.78496
1003.589195,-21.78496,-21.886258
1003.609216,-21.886258,-21.974868
1003.629346,-21.974868,-22.053138
1003.649515,-22.053138,-22.123244
1003.669643,-22.123244,-22.188951
1003.690181,-22.188951,-22.249978
1003.710476,-22.249978,-22.309436
1003.730988,-22.309436,-22.366987
1003.751039,-22.366987,-22.425181
1003.771105,-22.425181,-22.484915
1003.791119,-22.484915,-22.54863
1003.811583,-22.54863,-22.615375
1003.831885,-22.615375,-22.685639
1003.851987,-22.685639,-22.76173
1003.872436,-22.76173,-22.841877
1003.892676,-22.841877,-22.925939
1003.912725,-22.925939,-23.016144
1003.933146,-23.016144,-23.1106
1003.953404,-23.1106,-23.209593
1003.973492,-23.209593,-23.316207
1003.993938,-23.316207,-23.427984
1004.014214,-23.427984,-23.545028
1004.034333,-23.545028,-23.67049
1004.054819,-23.67049,-23.801205
1004.075175,-23.801205,-23.93734
1004.095414,-23.93734,-24.079251
1004.115537,-24.079251,-24.226736
1004.135553,-24.226736,-24.382833
1004.155991,-24.382833,-24.543115
1004.176386,-24.543115,-24.707203
1004.19676,-24.707203,-24.874516
1004.217133,-24.874516,-25.043935
1004.237537,-25.043935,-25.214977
1004.257996,-25.214977,-25.382733
1004.278027,-25.382733,-25.550137
1004.298158,-25.550137,-25.715754
1004.31843,-25.715754,-25.879002
1004.338873,-25.879002,-26.035619
1004.358981,-26.035619,-26.188745
1004.379284,-26.188745,-26.333034
1004.399301,-26.333034,-26.47173
1004.419589,-26.47173,-26.600144
1004.43965,-26.600144,-26.720971
1004.46007,-26.720971,-26.830957
1004.480327,-26.830957,-26.930761
1004.500415,-26.930761,-27.023329
1004.520925,-27.023329,-27.106162
1004.541292,-27.106162,-27.179465
1004.561536,-27.179465,-27.243745
1004.581675,-27.243745,-27.299256
1004.60174,-27.299256,-27.3465
1004.621777,-27.3465,-27.386564
1004.641789,-27.386564,-27.421358
1004.662496,-27.421358,-27.448876
1004.682523,-27.448876,-27.471221
1004.702609,-27.471221,-27.489114
1004.722773,-27.489114,-27.503182
1004.743058,-27.503182,-27.514149
1004.763474,-27.514149,-27.522572
1004.78403,-27.522572,-27.528838
1004.804784,-27.528838,-27.532907
1004.824867,-27.532907,-27.534847
1004.844883,-27.534847,-27.534934
1004.865115,-27.534934,-27.534108
1004.88542,-27.534108,-27.532756
1004.906339,-27.532756,-27.531632
1004.926881,-27.531632,-27.531307
1004.947368,-27.531307,-27.531601
1004.967746,-27.531601,-27.53249
1004.988259,-27.53249,-27.534068
1005.008743,-27.534068,-27.536341
1005.028849,-27.536341,-27.539854
1005.049847,-27.539854,-27.544921
1005.070368,-27.544921,-27.551468
1005.090669,-27.551468,-27.559067
1005.111263,-27.559067,-27.567253
1005.131458,-27.567253,-27.576362
1005.152262,-27.576362,-27.586265
1005.172734,-27.586265,-27.597792
1005.193629,-27.597792,-27.610572
1005.214006,-27.610572,-27.625129
1005.234793,-27.625129,-27.640715
1005.255206,-27.640715,-27.657265
1005.275322,-27.657265,-27.676049
1005.295915,-27.676049,-27.696406
1005.316102,-27.696406,-27.719385
1005.336703,-27.719385,-27.744181
1005.356919,-27.744181,-27.771148
1005.377626,-27.771148,-27.79904
1005.398159,-27.79904,-27.82822
1005.418505,-27.82822,-27.858397
1005.438681,-27.858397,-27.891324
1005.459403,-27.891324,-27.925983
1005.479882,-27.925983,-27.961936
1005.500172,-27.961936,-27.999317
1005.520295,-27.999317,-28.039534
1005.540967,-28.039534,-28.081603
