file_N:27,train,seed:None,percent:5025,measured,n:3,N:4
t,I,V,V'
1005.0,-0.31471,-76.91975,-76.93167
1005.01,-0.31456,-76.93167,-76.95544
1005.02,-0.31447,-76.95544,-76.98032
1005.03,-0.31439,-76.98032,-76.98548
1005.0400000000001,-0.31437,-76.98548,-76.98876
1005.0500000000001,-0.31437,-76.98876,-76.98153
1005.0600000000001,-0.31433,-76.98153,-76.97331
1005.07,-0.31428,-76.97331,-76.97384
1005.08,-0.31401,-76.97384,-76.97519
1005.09,-0.31372,-76.97519,-76.96559
1005.1,-0.31354,-76.96559,-76.95496
1005.11,-0.31336,-76.95496,-76.96328
1005.12,-0.31305,-76.96328,-76.97341
1005.13,-0.31272,-76.97341,-76.99232
1005.14,-0.31243,-76.99232,-77.01208
1005.15,-0.31215,-77.01208,-77.01971
1005.16,-0.31221,-77.01971,-77.0262
1005.1700000000001,-0.31231,-77.0262,-77.03149
1005.1800000000001,-0.3125,-77.03149,-77.03665
1005.19,-0.3127,-77.03665,-77.04246
1005.2,-0.31295,-77.04246,-77.04832
1005.21,-0.3132,-77.04832,-77.0442
1005.22,-0.3133,-77.0442,-77.03913
1005.23,-0.31339,-77.03913,-77.04421
1005.24,-0.31354,-77.04421,-77.05025
1005.25,-0.3137,-77.05025,-77.06713
1005.26,-0.31355,-77.06713,-77.08503
1005.27,-0.31338,-77.08503,-77.10071
1005.28,-0.31352,-77.10071,-77.11618
1005.2900000000001,-0.31369,-77.11618,-77.14383
1005.3000000000001,-0.31385,-77.14383,-77.17263
1005.3100000000001,-0.31401,-77.17263,-77.17321
1005.32,-0.31428,-77.17321,-77.17111
1005.33,-0.31456,-77.17111,-77.16042
1005.34,-0.31495,-77.16042,-77.14891
1005.35,-0.31535,-77.14891,-77.16061
1005.36,-0.3159,-77.16061,-77.17451
1005.37,-0.31646,-77.17451,-77.16058
1005.38,-0.31633,-77.16058,-77.144
1005.39,-0.31612,-77.144,-77.12737
1005.4,-0.31602,-77.12737,-77.11074
1005.41,-0.31592,-77.11074,-77.11951
1005.4200000000001,-0.31557,-77.11951,-77.13069
1005.4300000000001,-0.31519,-77.13069,-77.13739
1005.44,-0.31488,-77.13739,-77.14367
1005.45,-0.31457,-77.14367,-77.16943
1005.46,-0.31432,-77.16943,-77.19704
1005.47,-0.31408,-77.19704,-77.21065
1005.48,-0.31386,-77.21065,-77.22294
1005.49,-0.31364,-77.22294,-77.2291
1005.5,-0.31338,-77.2291,-77.23468
1005.51,-0.31312,-77.23468,-77.24981
1005.52,-0.31314,-77.24981,-77.26585
1005.53,-0.31318,-77.26585,-77.26659
1005.5400000000001,-0.31306,-77.26659,-77.26588
1005.5500000000001,-0.31293,-77.26588,-77.26461
1005.5600000000001,-0.3135,-77.26461,-77.26329
1005.57,-0.31413,-77.26329,-77.25852
1005.58,-0.31476,-77.25852,-77.25341
1005.59,-0.31539,-77.25341,-77.2435
1005.6,-0.31559,-77.2435,-77.23313
1005.61,-0.31576,-77.23313,-77.23497
1005.62,-0.31637,-77.23497,-77.23798
1005.63,-0.31702,-77.23798,-77.24695
1005.64,-0.31753,-77.24695,-77.2565
1005.65,-0.31802,-77.2565,-77.24379
1005.66,-0.31783,-77.24379,-77.22896
1005.6700000000001,-0.31756,-77.22896,-77.23949
1005.6800000000001,-0.31686,-77.23949,-77.25244
1005.69,-0.31612,-77.25244,-77.2883
1005.7,-0.31549,-77.2883,-77.32635
1005.71,-0.31487,-77.32635,-77.34338
1005.72,-0.31438,-77.34338,-77.35841
1005.73,-0.3139,-77.35841,-77.36187
1005.74,-0.31354,-77.36187,-77.36423
1005.75,-0.31319,-77.36423,-77.36121
1005.76,-0.31288,-77.36121,-77.35768
1005.77,-0.31258,-77.35768,-77.35828
1005.78,-0.3133,-77.35828,-77.35927
1005.7900000000001,-0.31411,-77.35927,-77.35126
1005.8000000000001,-0.31443,-77.35126,-77.34239
1005.8100000000001,-0.31471,-77.34239,-77.32016
1005.82,-0.31476,-77.32016,-77.29667
1005.83,-0.31478,-77.29667,-77.30867
1005.84,-0.31452,-77.30867,-77.32406
1005.85,-0.31422,-77.32406,-77.33351
1005.86,-0.31445,-77.33351,-77.34239
1005.87,-0.31474,-77.34239,-77.34529
1005.88,-0.31464,-77.34529,-77.34762
1005.89,-0.31451,-77.34762,-77.34612
1005.9,-0.31432,-77.34612,-77.34426
1005.91,-0.31413,-77.34426,-77.33543
1005.9200000000001,-0.31392,-77.33543,-77.32593
1005.9300000000001,-0.31371,-77.32593,-77.32956
1005.94,-0.31397,-77.32956,-77.33445
1005.95,-0.31427,-77.33445,-77.34154
1005.96,-0.31402,-77.34154,-77.34884
1005.97,-0.31371,-77.34884,-77.34859
1005.98,-0.31347,-77.34859,-77.34761
1005.99,-0.31323,-77.34761,-77.37234
1006.0,-0.3131,-77.37234,-77.39952
1006.01,-0.31298,-77.39952,-77.41662
1006.02,-0.3133,-77.41662,-77.43275
1006.03,-0.31366,-77.43275,-77.4458
1006.0400000000001,-0.31385,-77.4458,-77.45854
1006.0500000000001,-0.31402,-77.45854,-77.45942
1006.0600000000001,-0.31409,-77.45942,-77.45915
1006.07,-0.31415,-77.45915,-77.45155
1006.08,-0.31433,-77.45155,-77.44324
1006.09,-0.31452,-77.44324,-77.4494
1006.1,-0.31476,-77.4494,-77.45695
1006.11,-0.315,-77.45695,-77.46489
1006.12,-0.31494,-77.46489,-77.47286
1006.13,-0.31484,-77.47286,-77.46306
1006.14,-0.31473,-77.46306,-77.45155
1006.15,-0.3146,-77.45155,-77.45879
1006.16,-0.31466,-77.45879,-77.46782
1006.1700000000001,-0.31474,-77.46782,-77.46782
1006.1800000000001,-0.31478,-77.46782,-77.46697
1006.19,-0.31481,-77.46697,-77.46348
1006.2,-0.31456,-77.46348,-77.45975
