file_N:25,train,seed:None,percent:10000,integrated,n:2,N:2
t,V,V'
1053.630759,-64.413541,-64.416648
1053.6508,-64.416648,-64.420097
1053.671988,-64.420097,-64.422997
1053.69362,-64.422997,-64.425552
1053.714049,-64.425552,-64.428178
1053.734391,-64.428178,-64.430773
1053.754726,-64.430773,-64.433524
1053.774993,-64.433524,-64.436952
1053.796575,-64.436952,-64.440289
1053.817831,-64.440289,-64.443186
1053.839607,-64.443186,-64.44613
1053.859715,-64.44613,-64.450176
1053.880678,-64.450176,-64.454308
1053.901061,-64.454308,-64.458317
1053.921505,-64.458317,-64.462416
1053.94194,-64.462416,-64.466349
1053.962392,-64.466349,-64.469697
1053.983358,-64.469697,-64.47261
1054.005104,-64.47261,-64.475029
1054.025518,-64.475029,-64.476918
1054.046757,-64.476918,-64.478337
1054.067276,-64.478337,-64.479911
1054.087753,-64.479911,-64.481513
1054.108126,-64.481513,-64.483215
1054.128209,-64.483215,-64.484903
1054.148224,-64.484903,-64.486844
1054.170171,-64.486844,-64.488631
1054.192023,-64.488631,-64.489926
1054.212797,-64.489926,-64.491292
1054.234041,-64.491292,-64.493132
1054.254428,-64.493132,-64.495898
1054.275272,-64.495898,-64.499221
1054.296893,-64.499221,-64.502648
1054.318277,-64.502648,-64.506525
1054.339219,-64.506525,-64.510031
1054.36008,-64.510031,-64.512804
1054.381786,-64.512804,-64.514717
1054.403015,-64.514717,-64.516679
1054.424806,-64.516679,-64.518478
1054.446673,-64.518478,-64.519831
1054.467398,-64.519831,-64.521332
1054.488226,-64.521332,-64.522839
1054.508682,-64.522839,-64.524202
1054.529578,-64.524202,-64.525595
1054.55051,-64.525595,-64.527209
1054.571244,-64.527209,-64.529326
1054.592985,-64.529326,-64.531271
1054.614497,-64.531271,-64.532812
1054.634645,-64.532812,-64.534317
1054.655184,-64.534317,-64.53611
1054.675416,-64.53611,-64.538605
1054.696593,-64.538605,-64.54162
1054.716739,-64.54162,-64.545285
1054.737958,-64.545285,-64.549123
1054.758794,-64.549123,-64.552928
1054.779525,-64.552928,-64.556326
1054.800547,-64.556326,-64.559192
1054.822299,-64.559192,-64.561468
1054.842973,-64.561468,-64.563512
1054.864258,-64.563512,-64.565389
1054.886005,-64.565389,-64.566889
1054.90626,-64.566889,-64.568224
1054.927142,-64.568224,-64.569528
1054.948337,-64.569528,-64.571008
1054.969432,-64.571008,-64.572868
1054.989536,-64.572868,-64.57537
1055.010672,-64.57537,-64.57829
1055.030858,-64.57829,-64.581687
1055.052366,-64.581687,-64.58496
1055.073751,-64.58496,-64.587442
1055.093857,-64.587442,-64.589215
1055.115198,-64.589215,-64.590348
1055.136261,-64.590348,-64.591059
1055.156741,-64.591059,-64.591749
1055.178368,-64.591749,-64.592479
1055.199954,-64.592479,-64.593628
1055.220295,-64.593628,-64.595324
1055.241039,-64.595324,-64.597579
1055.262549,-64.597579,-64.599822
1055.283665,-64.599822,-64.60216
1055.304714,-64.60216,-64.604598
1055.325451,-64.604598,-64.606792
1055.346451,-64.606792,-64.609043
1055.367661,-64.609043,-64.611365
1055.388589,-64.611365,-64.613472
1055.40981,-64.613472,-64.615431
1055.431378,-64.615431,-64.61703
1055.451418,-64.61703,-64.618519
1055.471888,-64.618519,-64.620126
1055.492422,-64.620126,-64.622353
1055.514186,-64.622353,-64.624995
1055.534911,-64.624995,-64.628418
1055.556673,-64.628418,-64.632093
1055.577772,-64.632093,-64.635502
1055.598884,-64.635502,-64.638228
1055.620739,-64.638228,-64.640031
1055.64209,-64.640031,-64.641211
1055.663055,-64.641211,-64.642389
1055.684965,-64.642389,-64.644058
1055.705982,-64.644058,-64.646693
1055.727189,-64.646693,-64.650145
1055.748863,-64.650145,-64.65369
1055.770079,-64.65369,-64.657078
1055.791314,-64.657078,-64.659943
1055.813067,-64.659943,-64.662491
1055.833623,-64.662491,-64.665172
1055.85398,-64.665172,-64.667532
1055.874481,-64.667532,-64.669421
1055.895882,-64.669421,-64.670757
1055.916397,-64.670757,-64.671814
1055.938165,-64.671814,-64.673146
1055.960128,-64.673146,-64.67525
1055.980231,-64.67525,-64.678099
1056.00068,-64.678099,-64.680715
1056.020833,-64.680715,-64.682797
1056.041746,-64.682797,-64.684546
1056.063696,-64.684546,-64.686012
1056.084229,-64.686012,-64.687474
1056.10504,-64.687474,-64.689333
1056.125342,-64.689333,-64.691939
1056.14622,-64.691939,-64.694218
1056.166869,-64.694218,-64.696022
1056.18868,-64.696022,-64.698299
1056.210371,-64.698299,-64.70101
1056.230929,-64.70101,-64.70402
1056.250996,-64.70402,-64.707498
1056.272344,-64.707498,-64.710509
1056.293904,-64.710509,-64.712751
1056.314549,-64.712751,-64.714559
1056.336215,-64.714559,-64.716804
1056.358028,-64.716804,-64.719575
1056.378619,-64.719575,-64.72285
1056.400397,-64.72285,-64.726449
1056.421719,-64.726449,-64.730056
1056.44275,-64.730056,-64.733013
1056.464308,-64.733013,-64.735162
1056.485092,-64.735162,-64.736973
1056.506875,-64.736973,-64.738418
1056.527331,-64.738418,-64.739713
1056.548456,-64.739713,-64.741102
1056.569674,-64.741102,-64.742714
1056.590352,-64.742714,-64.744791
1056.612298,-64.744791,-64.746817
1056.633797,-64.746817,-64.748658
1056.655737,-64.748658,-64.750162
1056.67606,-64.750162,-64.751259
1056.697318,-64.751259,-64.751967
1056.718062,-64.751967,-64.75283
1056.739262,-64.75283,-64.754179
1056.761335,-64.754179,-64.756063
1056.78166,-64.756063,-64.758327
1056.80299,-64.758327,-64.760631
1056.82408,-64.760631,-64.762755
1056.845147,-64.762755,-64.763965
1056.865696,-64.763965,-64.765075
1056.887718,-64.765075,-64.766489
1056.909224,-64.766489,-64.768121
1056.929788,-64.768121,-64.769969
1056.949837,-64.769969,-64.772354
1056.971094,-64.772354,-64.774809
1056.991841,-64.774809,-64.776783
1057.012986,-64.776783,-64.778567
1057.033018,-64.778567,-64.780676
1057.054567,-64.780676,-64.782586
1057.076277,-64.782586,-64.784631
1057.098159,-64.784631,-64.787046
1057.119367,-64.787046,-64.789692
1057.139925,-64.789692,-64.792108
1057.160468,-64.792108,-64.794109
1057.181764,-64.794109,-64.796165
1057.20342,-64.796165,-64.798149
1057.225097,-64.798149,-64.800174
1057.246917,-64.800174,-64.802514
1057.268189,-64.802514,-64.805011
1057.289015,-64.805011,-64.807502
1057.309628,-64.807502,-64.809942
1057.330403,-64.809942,-64.812432
1057.351086,-64.812432,-64.814717
1057.371918,-64.814717,-64.816814
1057.393247,-64.816814,-64.818963
1057.414713,-64.818963,-64.821136
1057.436062,-64.821136,-64.823549
1057.457168,-64.823549,-64.825935
1057.478,-64.825935,-64.828482
1057.498731,-64.828482,-64.830869
1057.519418,-64.830869,-64.833107
1057.540487,-64.833107,-64.835489
1057.561513,-64.835489,-64.837785
1057.582461,-64.837785,-64.839929
1057.60375,-64.839929,-64.842172
1057.624979,-64.842172,-64.844195
1057.646422,-64.844195,-64.846153
1057.66826,-64.846153,-64.848506
1057.689741,-64.848506,-64.851109
1057.71032,-64.851109,-64.85329
1057.731165,-64.85329,-64.854608
1057.751302,-64.854608,-64.855636
1057.773449,-64.855636,-64.857046
1057.795204,-64.857046,-64.858917
1057.81554,-64.858917,-64.8618
1057.836391,-64.8618,-64.865896
1057.857503,-64.865896,-64.869912
1057.878005,-64.869912,-64.873262
1057.899008,-64.873262,-64.875528
1057.91939,-64.875528,-64.877612
1057.940742,-64.877612,-64.879443
1057.962567,-64.879443,-64.880818
1057.983218,-64.880818,-64.88219
1058.004382,-64.88219,-64.883736
1058.025154,-64.883736,-64.885334
1058.045697,-64.885334,-64.887025
1058.06585,-64.887025,-64.888563
1058.086282,-64.888563,-64.890143
1058.106692,-64.890143,-64.891454
1058.127508,-64.891454,-64.892723
1058.149185,-64.892723,-64.894221
1058.170074,-64.894221,-64.895486
1058.19113,-64.895486,-64.896722
1058.212859,-64.896722,-64.897778
1058.234635,-64.897778,-64.898602
1058.255307,-64.898602,-64.899661
1058.275677,-64.899661,-64.901319
1058.296781,-64.901319,-64.90385
1058.318158,-64.90385,-64.906269
1058.338802,-64.906269,-64.908188
1058.360204,-64.908188,-64.909898
1058.380291,-64.909898,-64.911972
1058.402104,-64.911972,-64.914087
1058.423661,-64.914087,-64.916383
1058.444993,-64.916383,-64.918968
1058.46578,-64.918968,-64.92158
1058.486234,-64.92158,-64.923906
1058.506971,-64.923906,-64.926062
1058.528236,-64.926062,-64.928403
1058.549466,-64.928403,-64.930861
1058.570284,-64.930861,-64.933203
1058.591179,-64.933203,-64.935476
1058.612255,-64.935476,-64.937634
1058.633502,-64.937634,-64.93968
1058.655053,-64.93968,-64.941821
1058.676618,-64.941821,-64.943704
1058.698307,-64.943704,-64.94518
1058.718753,-64.94518,-64.946657
1058.73954,-64.946657,-64.948122
1058.760292,-64.948122,-64.949465
1058.781398,-64.949465,-64.951195
1058.802069,-64.951195,-64.953569
1058.82356,-64.953569,-64.956179
1058.844184,-64.956179,-64.958463
1058.865035,-64.958463,-64.960728
1058.886182,-64.960728,-64.962925
1058.907379,-64.962925,-64.964913
1058.928966,-64.964913,-64.966924
1058.950812,-64.966924,-64.969055
1058.972394,-64.969055,-64.971365
1058.993713,-64.971365,-64.973746
1059.014685,-64.973746,-64.976314
1059.035475,-64.976314,-64.97886
1059.056018,-64.97886,-64.981115
1059.076887,-64.981115,-64.983028
1059.098501,-64.983028,-64.984983
1059.120466,-64.984983,-64.986572
1059.140589,-64.986572,-64.987988
1059.161366,-64.987988,-64.989669
1059.181933,-64.989669,-64.991332
1059.202053,-64.991332,-64.992603
1059.222927,-64.992603,-64.993936
1059.244413,-64.993936,-64.995594
1059.265188,-64.995594,-64.997693
1059.287046,-64.997693,-64.999836
1059.308588,-64.999836,-65.002297
1059.329782,-65.002297,-65.004822
1059.350351,-65.004822,-65.006785
1059.371591,-65.006785,-65.008371
1059.391864,-65.008371,-65.009934
1059.412277,-65.009934,-65.011288
1059.433089,-65.011288,-65.012841
1059.454157,-65.012841,-65.015379
1059.475767,-65.015379,-65.018458
1059.495915,-65.018458,-65.02198
1059.517315,-65.02198,-65.025342
1059.538687,-65.025342,-65.027899
1059.55881,-65.027899,-65.030047
1059.579771,-65.030047,-65.031352
1059.600064,-65.031352,-65.032394
1059.622281,-65.032394,-65.034025
1059.643495,-65.034025,-65.035644
1059.663893,-65.035644,-65.037353
1059.684133,-65.037353,-65.039051
1059.704237,-65.039051,-65.040683
1059.724522,-65.040683,-65.042332
1059.744729,-65.042332,-65.043657
1059.765513,-65.043657,-65.044868
1059.787125,-65.044868,-65.046264
1059.808595,-65.046264,-65.048117
1059.829087,-65.048117,-65.050769
1059.850137,-65.050769,-65.053902
1059.870212,-65.053902,-65.057703
1059.891391,-65.057703,-65.061338
1059.912368,-65.061338,-65.064358
1059.933951,-65.064358,-65.066373
1059.95487,-65.066373,-65.067983
1059.975069,-65.067983,-65.069913
1059.995095,-65.069913,-65.072264
1060.01637,-65.072264,-65.075294
1060.03683,-65.075294,-65.078725
1060.058282,-65.078725,-65.081262
1060.07839,-65.081262,-65.083511
1060.099333,-65.083511,-65.085384
1060.120942,-65.085384,-65.086595
1060.141889,-65.086595,-65.087763
1060.163728,-65.087763,-65.088896
1060.185921,-65.088896,-65.090224
1060.207494,-65.090224,-65.091493
1060.229024,-65.091493,-65.093034
1060.250217,-65.093034,-65.095395
1060.272059,-65.095395,-65.098089
1060.292669,-65.098089,-65.101036
1060.312902,-65.101036,-65.104046
1060.334736,-65.104046,-65.106171
1060.355586,-65.106171,-65.107633
1060.37574,-65.107633,-65.108802
1060.397122,-65.108802,-65.109984
1060.41913,-65.109984,-65.1113
1060.440806,-65.1113,-65.112932
1060.461758,-65.112932,-65.115345
1060.483357,-65.115345,-65.118016
1060.503984,-65.118016,-65.120638
1060.524481,-65.120638,-65.123283
1060.544946,-65.123283,-65.125862
1060.56551,-65.125862,-65.128387
1060.586069,-65.128387,-65.130497
1060.607212,-65.130497,-65.132379
1060.629057,-65.132379,-65.134047
1060.6493,-65.134047,-65.135592
1060.669592,-65.135592,-65.136947
1060.690649,-65.136947,-65.138392
1060.711692,-65.138392,-65.140254
1060.732184,-65.140254,-65.142789
1060.753324,-65.142789,-65.145412
1060.773903,-65.145412,-65.147779
1060.79462,-65.147779,-65.149757
1060.816048,-65.149757,-65.151363
1060.836242,-65.151363,-65.153159
1060.856482,-65.153159,-65.155552
1060.877961,-65.155552,-65.158738
1060.898251,-65.158738,-65.162701
1060.919304,-65.162701,-65.166657
1060.940036,-65.166657,-65.170109
1060.961098,-65.170109,-65.172637
1060.981219,-65.172637,-65.174518
1061.002536,-65.174518,-65.175566
1061.023758,-65.175566,-65.176283
1061.044789,-65.176283,-65.177299
1061.065722,-65.177299,-65.17904
1061.086772,-65.17904,-65.181416
1061.108307,-65.181416,-65.183952
1061.129103,-65.183952,-65.186259
1061.149994,-65.186259,-65.188378
1061.1714,-65.188378,-65.190414
1061.193026,-65.190414,-65.192044
1061.213061,-65.192044,-65.193927
1061.233261,-65.193927,-65.196438
1061.254432,-65.196438,-65.199154
1061.274984,-65.199154,-65.201887
1061.295327,-65.201887,-65.204526
1061.31574,-65.204526,-65.207106
1061.336298,-65.207106,-65.209541
1061.357022,-65.209541,-65.211705
1061.378195,-65.211705,-65.213893
1061.399668,-65.213893,-65.21618
1061.420993,-65.21618,-65.218763
1061.441927,-65.218763,-65.221723
1061.462213,-65.221723,-65.225188
1061.483824,-65.225188,-65.228745
1061.505174,-65.228745,-65.23211
1061.526584,-65.23211,-65.234745
1061.54669,-65.234745,-65.236596
1061.567879,-65.236596,-65.237414
1061.589811,-65.237414,-65.237791
1061.609846,-65.237791,-65.238042
1061.632548,-65.238042,-65.238858
1061.653748,-65.238858,-65.240722
1061.674909,-65.240722,-65.243147
1061.696197,-65.243147,-65.245481
1061.717176,-65.245481,-65.24736
1061.738751,-65.24736,-65.248569
1061.759657,-65.248569,-65.249246
1061.780188,-65.249246,-65.249538
1061.801394,-65.249538,-65.250371
1061.821966,-65.250371,-65.252196
1061.84305,-65.252196,-65.254362
1061.864778,-65.254362,-65.256827
1061.885979,-65.256827,-65.259522
1061.906535,-65.259522,-65.261894
1061.927222,-65.261894,-65.263713
1061.948846,-65.263713,-65.264854
1061.970002,-65.264854,-65.265913
1061.990141,-65.265913,-65.267571
1062.011203,-65.267571,-65.270207
1062.032744,-65.270207,-65.27438
1062.054156,-65.27438,-65.279228
1062.074296,-65.279228,-65.284203
1062.095881,-65.284203,-65.288015
1062.116369,-65.288015,-65.290559
1062.138266,-65.290559,-65.292011
1062.158303,-65.292011,-65.293004
1062.180144,-65.293004,-65.294004
1062.200566,-65.294004,-65.295315
1062.222405,-65.295315,-65.296793
1062.243703,-65.296793,-65.298766
1062.263866,-65.298766,-65.3013
1062.285032,-65.3013,-65.304408
1062.305307,-65.304408,-65.308359
1062.32645,-65.308359,-65.312426
1062.34721,-65.312426,-65.31621
1062.36796,-65.31621,-65.318942
1062.38976,-65.318942,-65.320553
1062.411584,-65.320553,-65.321822
1062.433055,-65.321822,-65.323472
1062.454052,-65.323472,-65.325596
1062.47601,-65.325596,-65.327933
1062.497398,-65.327933,-65.330662
1062.518144,-65.330662,-65.333297
1062.538586,-65.333297,-65.335893
1062.559162,-65.335893,-65.338247
1062.580034,-65.338247,-65.340751
1062.60095,-65.340751,-65.34296
1062.622007,-65.34296,-65.344837
1062.643839,-65.344837,-65.346602
1062.664089,-65.346602,-65.349159
1062.685443,-65.349159,-65.352362
1062.705653,-65.352362,-65.35667
1062.726558,-65.35667,-65.361368
1062.74673,-65.361368,-65.365744
1062.766861,-65.365744,-65.369404
1062.787627,-65.369404,-65.372338
1062.809312,-65.372338,-65.374383
1062.830464,-65.374383,-65.375874
1062.850684,-65.375874,-65.37706
1062.872089,-65.37706,-65.378478
1062.8938,-65.378478,-65.380227
1062.914336,-65.380227,-65.382308
1062.936268,-65.382308,-65.3847
1062.957654,-65.3847,-65.387114
1062.978609,-65.387114,-65.389213
1062.999935,-65.389213,-65.391241
1063.021677,-65.391241,-65.392773
1063.041875,-65.392773,-65.393828
1063.063454,-65.393828,-65.39461
1063.084224,-65.39461,-65.395428
1063.105496,-65.395428,-65.396536
1063.125826,-65.396536,-65.398044
1063.147143,-65.398044,-65.399926
